Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeSeconds
0 days 02:28:08.356000,PER,11,0 days 00:01:39.906000,51.0,3.0,,,0 days 00:00:26.570000,0 days 00:00:30.025000,0 days 00:00:43.311000,0 days 02:26:55.057000,0 days 02:27:25.082000,0 days 02:28:08.393000,277.0,268.0,259.0,309.0,False,HARD,28.0,True,Red Bull Racing,0 days 02:26:28.450000,2024-04-21 08:34:47.123,1,3.0,False,,False,True,99.906
0 days 02:29:48.479000,PER,11,0 days 00:01:40.123000,52.0,3.0,,,0 days 00:00:26.576000,0 days 00:00:30.170000,0 days 00:00:43.377000,0 days 02:28:34.969000,0 days 02:29:05.139000,0 days 02:29:48.516000,278.0,268.0,257.0,309.0,False,HARD,29.0,True,Red Bull Racing,0 days 02:28:08.356000,2024-04-21 08:36:27.029,1,3.0,False,,False,True,100.123
0 days 02:31:28.675000,PER,11,0 days 00:01:40.196000,53.0,3.0,,,0 days 00:00:26.729000,0 days 00:00:30.113000,0 days 00:00:43.354000,0 days 02:30:15.245000,0 days 02:30:45.358000,0 days 02:31:28.712000,277.0,269.0,258.0,310.0,False,HARD,30.0,True,Red Bull Racing,0 days 02:29:48.479000,2024-04-21 08:38:07.152,1,3.0,False,,False,True,100.196
0 days 02:33:08.903000,PER,11,0 days 00:01:40.228000,54.0,3.0,,,0 days 00:00:26.692000,0 days 00:00:30.202000,0 days 00:00:43.334000,0 days 02:31:55.404000,0 days 02:32:25.606000,0 days 02:33:08.940000,277.0,270.0,258.0,311.0,False,HARD,31.0,True,Red Bull Racing,0 days 02:31:28.675000,2024-04-21 08:39:47.348,1,3.0,False,,False,True,100.228
0 days 02:34:49.496000,PER,11,0 days 00:01:40.593000,55.0,3.0,,,0 days 00:00:26.768000,0 days 00:00:30.179000,0 days 00:00:43.646000,0 days 02:33:35.708000,0 days 02:34:05.887000,0 days 02:34:49.533000,278.0,270.0,257.0,310.0,False,HARD,32.0,True,Red Bull Racing,0 days 02:33:08.903000,2024-04-21 08:41:27.576,1,3.0,False,,False,True,100.593
0 days 02:36:30.146000,PER,11,0 days 00:01:40.650000,56.0,3.0,,,0 days 00:00:26.891000,0 days 00:00:30.202000,0 days 00:00:43.557000,0 days 02:35:16.424000,0 days 02:35:46.626000,0 days 02:36:30.183000,277.0,270.0,258.0,309.0,False,HARD,33.0,True,Red Bull Racing,0 days 02:34:49.496000,2024-04-21 08:43:08.169,1,3.0,False,,False,True,100.65
0 days 00:57:03.556000,PIA,81,0 days 00:01:45.121000,1.0,1.0,,,,0 days 00:00:31.108000,0 days 00:00:44.051000,,0 days 00:56:19.633000,0 days 00:57:03.681000,277.0,270.0,255.0,310.0,False,MEDIUM,1.0,True,McLaren,0 days 00:55:18.169000,2024-04-21 07:03:36.842,1,5.0,False,,False,False,105.121
0 days 00:58:45.163000,PIA,81,0 days 00:01:41.607000,2.0,1.0,,,0 days 00:00:27.303000,0 days 00:00:30.583000,0 days 00:00:43.721000,0 days 00:57:30.890000,0 days 00:58:01.473000,0 days 00:58:45.194000,273.0,269.0,262.0,327.0,True,MEDIUM,2.0,True,McLaren,0 days 00:57:03.556000,2024-04-21 07:05:22.229,1,5.0,False,,False,True,101.607
0 days 01:00:26.917000,PIA,81,0 days 00:01:41.754000,3.0,1.0,,,0 days 00:00:27.073000,0 days 00:00:31.057000,0 days 00:00:43.624000,0 days 00:59:12.267000,0 days 00:59:43.324000,0 days 01:00:26.948000,269.0,266.0,256.0,312.0,False,MEDIUM,3.0,True,McLaren,0 days 00:58:45.163000,2024-04-21 07:07:03.836,1,5.0,False,,False,True,101.754
0 days 01:02:09.164000,PIA,81,0 days 00:01:42.247000,4.0,1.0,,,0 days 00:00:27.517000,0 days 00:00:30.817000,0 days 00:00:43.913000,0 days 01:00:54.465000,0 days 01:01:25.282000,0 days 01:02:09.195000,266.0,259.0,254.0,302.0,False,MEDIUM,4.0,True,McLaren,0 days 01:00:26.917000,2024-04-21 07:08:45.590,1,5.0,False,,False,True,102.247
0 days 01:03:51.391000,PIA,81,0 days 00:01:42.227000,5.0,1.0,,,0 days 00:00:27.488000,0 days 00:00:30.877000,0 days 00:00:43.862000,0 days 01:02:36.683000,0 days 01:03:07.560000,0 days 01:03:51.422000,271.0,266.0,254.0,309.0,False,MEDIUM,5.0,True,McLaren,0 days 01:02:09.164000,2024-04-21 07:10:27.837,1,5.0,False,,False,True,102.227
0 days 01:05:33.999000,PIA,81,0 days 00:01:42.608000,6.0,1.0,,,0 days 00:00:27.420000,0 days 00:00:31.171000,0 days 00:00:44.017000,0 days 01:04:18.842000,0 days 01:04:50.013000,0 days 01:05:34.030000,267.0,264.0,255.0,306.0,False,MEDIUM,6.0,True,McLaren,0 days 01:03:51.391000,2024-04-21 07:12:10.064,1,5.0,False,,False,True,102.608
0 days 01:07:16.375000,PIA,81,0 days 00:01:42.376000,7.0,1.0,,,0 days 00:00:27.431000,0 days 00:00:30.809000,0 days 00:00:44.136000,0 days 01:06:01.461000,0 days 01:06:32.270000,0 days 01:07:16.406000,269.0,263.0,255.0,310.0,False,MEDIUM,7.0,True,McLaren,0 days 01:05:33.999000,2024-04-21 07:13:52.672,1,5.0,False,,False,True,102.376
0 days 01:08:59.002000,PIA,81,0 days 00:01:42.627000,8.0,1.0,,,0 days 00:00:27.427000,0 days 00:00:30.943000,0 days 00:00:44.257000,0 days 01:07:43.833000,0 days 01:08:14.776000,0 days 01:08:59.033000,271.0,266.0,254.0,311.0,False,MEDIUM,8.0,True,McLaren,0 days 01:07:16.375000,2024-04-21 07:15:35.048,1,5.0,False,,False,True,102.627
0 days 01:10:41.978000,PIA,81,0 days 00:01:42.976000,9.0,1.0,,,0 days 00:00:27.543000,0 days 00:00:31.130000,0 days 00:00:44.303000,0 days 01:09:26.576000,0 days 01:09:57.706000,0 days 01:10:42.009000,267.0,263.0,255.0,309.0,False,MEDIUM,9.0,True,McLaren,0 days 01:08:59.002000,2024-04-21 07:17:17.675,1,5.0,False,,False,True,102.976
0 days 01:12:24.636000,PIA,81,0 days 00:01:42.658000,10.0,1.0,,,0 days 00:00:27.411000,0 days 00:00:31.102000,0 days 00:00:44.145000,0 days 01:11:09.420000,0 days 01:11:40.522000,0 days 01:12:24.667000,271.0,265.0,260.0,312.0,False,MEDIUM,10.0,True,McLaren,0 days 01:10:41.978000,2024-04-21 07:19:00.651,1,5.0,False,,False,True,102.658
0 days 01:14:08.092000,PIA,81,0 days 00:01:43.456000,11.0,1.0,,,0 days 00:00:27.320000,0 days 00:00:31.332000,0 days 00:00:44.804000,0 days 01:12:51.987000,0 days 01:13:23.319000,0 days 01:14:08.123000,270.0,264.0,259.0,314.0,False,MEDIUM,11.0,True,McLaren,0 days 01:12:24.636000,2024-04-21 07:20:43.309,1,5.0,False,,False,True,103.456
0 days 01:15:51.067000,PIA,81,0 days 00:01:42.975000,12.0,1.0,,,0 days 00:00:27.564000,0 days 00:00:31.194000,0 days 00:00:44.217000,0 days 01:14:35.687000,0 days 01:15:06.881000,0 days 01:15:51.098000,268.0,262.0,255.0,307.0,False,MEDIUM,12.0,True,McLaren,0 days 01:14:08.092000,2024-04-21 07:22:26.765,1,5.0,False,,False,True,102.975
0 days 01:17:33.938000,PIA,81,0 days 00:01:42.871000,13.0,1.0,,,0 days 00:00:27.614000,0 days 00:00:31.126000,0 days 00:00:44.131000,0 days 01:16:18.712000,0 days 01:16:49.838000,0 days 01:17:33.969000,270.0,264.0,255.0,310.0,False,MEDIUM,13.0,True,McLaren,0 days 01:15:51.067000,2024-04-21 07:24:09.740,1,5.0,False,,False,True,102.871
0 days 01:19:17.077000,PIA,81,0 days 00:01:43.139000,14.0,1.0,,,0 days 00:00:27.647000,0 days 00:00:31.030000,0 days 00:00:44.462000,0 days 01:18:01.616000,0 days 01:18:32.646000,0 days 01:19:17.108000,269.0,263.0,260.0,309.0,False,MEDIUM,14.0,True,McLaren,0 days 01:17:33.938000,2024-04-21 07:25:52.611,1,4.0,False,,False,True,103.139
0 days 01:20:59.722000,PIA,81,0 days 00:01:42.645000,15.0,1.0,,,0 days 00:00:27.433000,0 days 00:00:30.992000,0 days 00:00:44.220000,0 days 01:19:44.541000,0 days 01:20:15.533000,0 days 01:20:59.753000,269.0,267.0,256.0,310.0,False,MEDIUM,15.0,True,McLaren,0 days 01:19:17.077000,2024-04-21 07:27:35.750,1,4.0,False,,False,True,102.645
0 days 01:26:26.386000,PIA,81,0 days 00:01:39.739000,18.0,2.0,,,0 days 00:00:26.748000,0 days 00:00:30.172000,0 days 00:00:42.819000,0 days 01:25:13.426000,0 days 01:25:43.598000,0 days 01:26:26.417000,271.0,269.0,258.0,329.0,True,MEDIUM,3.0,False,McLaren,0 days 01:24:46.647000,2024-04-21 07:33:05.320,1,7.0,False,,False,True,99.739
0 days 01:28:07.018000,PIA,81,0 days 00:01:40.632000,19.0,2.0,,,0 days 00:00:26.874000,0 days 00:00:30.344000,0 days 00:00:43.414000,0 days 01:26:53.291000,0 days 01:27:23.635000,0 days 01:28:07.049000,267.0,263.0,258.0,302.0,False,MEDIUM,4.0,False,McLaren,0 days 01:26:26.386000,2024-04-21 07:34:45.059,1,7.0,False,,False,True,100.632
0 days 01:29:47.496000,PIA,81,0 days 00:01:40.478000,20.0,2.0,,,0 days 00:00:26.907000,0 days 00:00:30.285000,0 days 00:00:43.286000,0 days 01:28:33.956000,0 days 01:29:04.241000,0 days 01:29:47.527000,270.0,267.0,259.0,308.0,False,MEDIUM,5.0,False,McLaren,0 days 01:28:07.018000,2024-04-21 07:36:25.691,12,7.0,False,,False,True,100.478
0 days 01:56:36.387000,PIA,81,0 days 00:01:41.017000,32.0,3.0,,,0 days 00:00:26.910000,0 days 00:00:30.478000,0 days 00:00:43.629000,0 days 01:55:22.311000,0 days 01:55:52.789000,0 days 01:56:36.418000,279.0,271.0,257.0,312.0,False,HARD,8.0,True,McLaren,0 days 01:54:55.370000,2024-04-21 08:03:14.043,1,8.0,False,,False,True,101.017
0 days 01:58:17.112000,PIA,81,0 days 00:01:40.725000,33.0,3.0,,,0 days 00:00:26.960000,0 days 00:00:30.251000,0 days 00:00:43.514000,0 days 01:57:03.378000,0 days 01:57:33.629000,0 days 01:58:17.143000,272.0,270.0,256.0,312.0,False,HARD,9.0,True,McLaren,0 days 01:56:36.387000,2024-04-21 08:04:55.060,1,8.0,False,,False,True,100.725
0 days 01:59:57.860000,PIA,81,0 days 00:01:40.748000,34.0,3.0,,,0 days 00:00:26.939000,0 days 00:00:30.238000,0 days 00:00:43.571000,0 days 01:58:44.082000,0 days 01:59:14.320000,0 days 01:59:57.891000,275.0,270.0,257.0,311.0,False,HARD,10.0,True,McLaren,0 days 01:58:17.112000,2024-04-21 08:06:35.785,1,8.0,False,,False,True,100.748
0 days 02:01:38.257000,PIA,81,0 days 00:01:40.397000,35.0,3.0,,,0 days 00:00:26.844000,0 days 00:00:30.159000,0 days 00:00:43.394000,0 days 02:00:24.735000,0 days 02:00:54.894000,0 days 02:01:38.288000,275.0,271.0,257.0,311.0,False,HARD,11.0,True,McLaren,0 days 01:59:57.860000,2024-04-21 08:08:16.533,1,8.0,False,,False,True,100.397
0 days 02:03:19.757000,PIA,81,0 days 00:01:41.500000,36.0,3.0,,,0 days 00:00:27.069000,0 days 00:00:30.456000,0 days 00:00:43.975000,0 days 02:02:05.357000,0 days 02:02:35.813000,0 days 02:03:19.788000,275.0,268.0,255.0,309.0,False,HARD,12.0,True,McLaren,0 days 02:01:38.257000,2024-04-21 08:09:56.930,1,8.0,False,,False,True,101.5
0 days 02:05:01.207000,PIA,81,0 days 00:01:41.450000,37.0,3.0,,,0 days 00:00:27.084000,0 days 00:00:30.586000,0 days 00:00:43.780000,0 days 02:03:46.872000,0 days 02:04:17.458000,0 days 02:05:01.238000,273.0,267.0,258.0,307.0,False,HARD,13.0,True,McLaren,0 days 02:03:19.757000,2024-04-21 08:11:38.430,1,8.0,False,,False,True,101.45
0 days 02:06:42.153000,PIA,81,0 days 00:01:40.946000,38.0,3.0,,,0 days 00:00:26.850000,0 days 00:00:30.517000,0 days 00:00:43.579000,0 days 02:05:28.088000,0 days 02:05:58.605000,0 days 02:06:42.184000,273.0,266.0,257.0,306.0,False,HARD,14.0,True,McLaren,0 days 02:05:01.207000,2024-04-21 08:13:19.880,1,8.0,False,,False,True,100.946
0 days 02:08:23.649000,PIA,81,0 days 00:01:41.496000,39.0,3.0,,,0 days 00:00:27.005000,0 days 00:00:30.593000,0 days 00:00:43.898000,0 days 02:07:09.189000,0 days 02:07:39.782000,0 days 02:08:23.680000,274.0,267.0,257.0,309.0,False,HARD,15.0,True,McLaren,0 days 02:06:42.153000,2024-04-21 08:15:00.826,1,8.0,False,,False,True,101.496
0 days 02:10:04.768000,PIA,81,0 days 00:01:41.119000,40.0,3.0,,,0 days 00:00:27.102000,0 days 00:00:30.291000,0 days 00:00:43.726000,0 days 02:08:50.782000,0 days 02:09:21.073000,0 days 02:10:04.799000,272.0,267.0,257.0,307.0,False,HARD,16.0,True,McLaren,0 days 02:08:23.649000,2024-04-21 08:16:42.322,1,8.0,False,,False,True,101.119
0 days 02:11:46.389000,PIA,81,0 days 00:01:41.621000,41.0,3.0,,,0 days 00:00:27.078000,0 days 00:00:30.568000,0 days 00:00:43.975000,0 days 02:10:31.877000,0 days 02:11:02.445000,0 days 02:11:46.420000,271.0,268.0,257.0,305.0,False,HARD,17.0,True,McLaren,0 days 02:10:04.768000,2024-04-21 08:18:23.441,1,8.0,False,,False,True,101.621
0 days 02:13:27.399000,PIA,81,0 days 00:01:41.010000,42.0,3.0,,,0 days 00:00:26.998000,0 days 00:00:30.225000,0 days 00:00:43.787000,0 days 02:12:13.418000,0 days 02:12:43.643000,0 days 02:13:27.430000,273.0,268.0,259.0,305.0,False,HARD,18.0,True,McLaren,0 days 02:11:46.389000,2024-04-21 08:20:05.062,1,8.0,False,,False,True,101.01
0 days 02:15:08.275000,PIA,81,0 days 00:01:40.876000,43.0,3.0,,,0 days 00:00:26.880000,0 days 00:00:30.268000,0 days 00:00:43.728000,0 days 02:13:54.310000,0 days 02:14:24.578000,0 days 02:15:08.306000,272.0,268.0,257.0,305.0,False,HARD,19.0,True,McLaren,0 days 02:13:27.399000,2024-04-21 08:21:46.072,1,8.0,False,,False,True,100.876
0 days 02:16:49.279000,PIA,81,0 days 00:01:41.004000,44.0,3.0,,,0 days 00:00:26.999000,0 days 00:00:30.274000,0 days 00:00:43.731000,0 days 02:15:35.305000,0 days 02:16:05.579000,0 days 02:16:49.310000,270.0,268.0,258.0,305.0,False,HARD,20.0,True,McLaren,0 days 02:15:08.275000,2024-04-21 08:23:26.948,1,7.0,False,,False,True,101.004
0 days 02:18:30.580000,PIA,81,0 days 00:01:41.301000,45.0,3.0,,,0 days 00:00:27.105000,0 days 00:00:30.429000,0 days 00:00:43.767000,0 days 02:17:16.415000,0 days 02:17:46.844000,0 days 02:18:30.611000,275.0,267.0,258.0,305.0,False,HARD,21.0,True,McLaren,0 days 02:16:49.279000,2024-04-21 08:25:07.952,1,7.0,False,,False,True,101.301
0 days 02:20:11.874000,PIA,81,0 days 00:01:41.294000,46.0,3.0,,,0 days 00:00:26.957000,0 days 00:00:30.596000,0 days 00:00:43.741000,0 days 02:18:57.568000,0 days 02:19:28.164000,0 days 02:20:11.905000,271.0,267.0,258.0,306.0,False,HARD,22.0,True,McLaren,0 days 02:18:30.580000,2024-04-21 08:26:49.253,1,7.0,False,,False,True,101.294
0 days 02:21:53.324000,PIA,81,0 days 00:01:41.450000,47.0,3.0,,,0 days 00:00:26.982000,0 days 00:00:30.572000,0 days 00:00:43.896000,0 days 02:20:38.887000,0 days 02:21:09.459000,0 days 02:21:53.355000,273.0,268.0,258.0,305.0,False,HARD,23.0,True,McLaren,0 days 02:20:11.874000,2024-04-21 08:28:30.547,1,7.0,False,,False,True,101.45
0 days 02:23:34.761000,PIA,81,0 days 00:01:41.437000,48.0,3.0,,,0 days 00:00:26.986000,0 days 00:00:30.462000,0 days 00:00:43.989000,0 days 02:22:20.341000,0 days 02:22:50.803000,0 days 02:23:34.792000,273.0,268.0,258.0,304.0,False,HARD,24.0,True,McLaren,0 days 02:21:53.324000,2024-04-21 08:30:11.997,1,7.0,False,,False,True,101.437
0 days 02:25:16.807000,PIA,81,0 days 00:01:42.046000,49.0,3.0,,,0 days 00:00:27.078000,0 days 00:00:30.314000,0 days 00:00:44.654000,0 days 02:24:01.870000,0 days 02:24:32.184000,0 days 02:25:16.838000,274.0,268.0,265.0,304.0,False,HARD,25.0,True,McLaren,0 days 02:23:34.761000,2024-04-21 08:31:53.434,1,8.0,False,,False,True,102.046
0 days 02:26:58.104000,PIA,81,0 days 00:01:41.297000,50.0,3.0,,,0 days 00:00:26.913000,0 days 00:00:30.593000,0 days 00:00:43.791000,0 days 02:25:43.751000,0 days 02:26:14.344000,0 days 02:26:58.135000,275.0,268.0,259.0,307.0,False,HARD,26.0,True,McLaren,0 days 02:25:16.807000,2024-04-21 08:33:35.480,1,8.0,False,,False,True,101.297
0 days 02:28:39.435000,PIA,81,0 days 00:01:41.331000,51.0,3.0,,,0 days 00:00:26.947000,0 days 00:00:30.473000,0 days 00:00:43.911000,0 days 02:27:25.082000,0 days 02:27:55.555000,0 days 02:28:39.466000,276.0,268.0,258.0,307.0,False,HARD,27.0,True,McLaren,0 days 02:26:58.104000,2024-04-21 08:35:16.777,1,8.0,False,,False,True,101.331
0 days 02:30:21.037000,PIA,81,0 days 00:01:41.602000,52.0,3.0,,,0 days 00:00:27.234000,0 days 00:00:30.555000,0 days 00:00:43.813000,0 days 02:29:06.700000,0 days 02:29:37.255000,0 days 02:30:21.068000,275.0,266.0,258.0,305.0,False,HARD,28.0,True,McLaren,0 days 02:28:39.435000,2024-04-21 08:36:58.108,1,8.0,False,,False,True,101.602
0 days 02:32:02.508000,PIA,81,0 days 00:01:41.471000,53.0,3.0,,,0 days 00:00:27.208000,0 days 00:00:30.453000,0 days 00:00:43.810000,0 days 02:30:48.276000,0 days 02:31:18.729000,0 days 02:32:02.539000,274.0,268.0,259.0,306.0,False,HARD,29.0,True,McLaren,0 days 02:30:21.037000,2024-04-21 08:38:39.710,1,8.0,False,,False,True,101.471
0 days 02:33:44.155000,PIA,81,0 days 00:01:41.647000,54.0,3.0,,,0 days 00:00:27.195000,0 days 00:00:30.533000,0 days 00:00:43.919000,0 days 02:32:29.734000,0 days 02:33:00.267000,0 days 02:33:44.186000,274.0,267.0,258.0,308.0,False,HARD,30.0,True,McLaren,0 days 02:32:02.508000,2024-04-21 08:40:21.181,1,8.0,False,,False,True,101.647
0 days 02:35:25.605000,PIA,81,0 days 00:01:41.450000,55.0,3.0,,,0 days 00:00:27.133000,0 days 00:00:30.322000,0 days 00:00:43.995000,0 days 02:34:11.319000,0 days 02:34:41.641000,0 days 02:35:25.636000,276.0,269.0,259.0,305.0,False,HARD,31.0,True,McLaren,0 days 02:33:44.155000,2024-04-21 08:42:02.828,1,8.0,False,,False,True,101.45
0 days 02:37:07.215000,PIA,81,0 days 00:01:41.610000,56.0,3.0,,,0 days 00:00:27.176000,0 days 00:00:30.288000,0 days 00:00:44.146000,0 days 02:35:52.812000,0 days 02:36:23.100000,0 days 02:37:07.246000,276.0,269.0,258.0,304.0,False,HARD,32.0,True,McLaren,0 days 02:35:25.605000,2024-04-21 08:43:44.278,1,8.0,False,,False,True,101.61
0 days 00:57:08.690000,RIC,3,0 days 00:01:50.255000,1.0,1.0,,,,0 days 00:00:32.624000,0 days 00:00:45.451000,,0 days 00:56:23.393000,0 days 00:57:08.932000,274.0,270.0,252.0,323.0,False,MEDIUM,1.0,True,RB,0 days 00:55:18.169000,2024-04-21 07:03:36.842,1,15.0,False,,False,False,110.255
0 days 00:58:52.160000,RIC,3,0 days 00:01:43.470000,2.0,1.0,,,0 days 00:00:27.587000,0 days 00:00:31.455000,0 days 00:00:44.428000,0 days 00:57:36.304000,0 days 00:58:07.759000,0 days 00:58:52.187000,275.0,267.0,256.0,340.0,True,MEDIUM,2.0,True,RB,0 days 00:57:08.690000,2024-04-21 07:05:27.363,1,15.0,False,,False,True,103.47
0 days 01:00:35.233000,RIC,3,0 days 00:01:43.073000,3.0,1.0,,,0 days 00:00:27.047000,0 days 00:00:31.569000,0 days 00:00:44.457000,0 days 00:59:19.234000,0 days 00:59:50.803000,0 days 01:00:35.260000,272.0,266.0,258.0,328.0,True,MEDIUM,3.0,True,RB,0 days 00:58:52.160000,2024-04-21 07:07:10.833,1,15.0,False,,False,True,103.073
0 days 01:02:18.209000,RIC,3,0 days 00:01:42.976000,4.0,1.0,,,0 days 00:00:27.253000,0 days 00:00:31.383000,0 days 00:00:44.340000,0 days 01:01:02.513000,0 days 01:01:33.896000,0 days 01:02:18.236000,274.0,265.0,253.0,332.0,True,MEDIUM,4.0,True,RB,0 days 01:00:35.233000,2024-04-21 07:08:53.906,1,15.0,False,,False,True,102.976
0 days 01:04:01.658000,RIC,3,0 days 00:01:43.449000,5.0,1.0,,,0 days 00:00:27.483000,0 days 00:00:31.532000,0 days 00:00:44.434000,0 days 01:02:45.719000,0 days 01:03:17.251000,0 days 01:04:01.685000,274.0,265.0,255.0,334.0,False,MEDIUM,5.0,True,RB,0 days 01:02:18.209000,2024-04-21 07:10:36.882,1,15.0,False,,False,True,103.449
0 days 01:05:45.271000,RIC,3,0 days 00:01:43.613000,6.0,1.0,,,0 days 00:00:27.519000,0 days 00:00:31.527000,0 days 00:00:44.567000,0 days 01:04:29.204000,0 days 01:05:00.731000,0 days 01:05:45.298000,274.0,264.0,256.0,332.0,False,MEDIUM,6.0,True,RB,0 days 01:04:01.658000,2024-04-21 07:12:20.331,1,15.0,False,,False,True,103.613
0 days 01:07:29.069000,RIC,3,0 days 00:01:43.798000,7.0,1.0,,,0 days 00:00:27.670000,0 days 00:00:31.366000,0 days 00:00:44.762000,0 days 01:06:12.968000,0 days 01:06:44.334000,0 days 01:07:29.096000,274.0,266.0,252.0,321.0,False,MEDIUM,7.0,True,RB,0 days 01:05:45.271000,2024-04-21 07:14:03.944,1,15.0,False,,False,True,103.798
0 days 01:09:12.912000,RIC,3,0 days 00:01:43.843000,8.0,1.0,,,0 days 00:00:27.696000,0 days 00:00:31.337000,0 days 00:00:44.810000,0 days 01:07:56.792000,0 days 01:08:28.129000,0 days 01:09:12.939000,272.0,264.0,251.0,318.0,False,MEDIUM,8.0,True,RB,0 days 01:07:29.069000,2024-04-21 07:15:47.742,1,14.0,False,,False,True,103.843
0 days 01:10:56.517000,RIC,3,0 days 00:01:43.605000,9.0,1.0,,,0 days 00:00:27.551000,0 days 00:00:31.371000,0 days 00:00:44.683000,0 days 01:09:40.490000,0 days 01:10:11.861000,0 days 01:10:56.544000,272.0,264.0,253.0,318.0,False,MEDIUM,9.0,True,RB,0 days 01:09:12.912000,2024-04-21 07:17:31.585,1,12.0,False,,False,True,103.605
0 days 01:12:39.826000,RIC,3,0 days 00:01:43.309000,10.0,1.0,,,0 days 00:00:27.532000,0 days 00:00:31.168000,0 days 00:00:44.609000,0 days 01:11:24.076000,0 days 01:11:55.244000,0 days 01:12:39.853000,270.0,263.0,256.0,314.0,False,MEDIUM,10.0,True,RB,0 days 01:10:56.517000,2024-04-21 07:19:15.190,1,10.0,False,,False,True,103.309
0 days 01:14:23.313000,RIC,3,0 days 00:01:43.487000,11.0,1.0,,,0 days 00:00:27.366000,0 days 00:00:31.505000,0 days 00:00:44.616000,0 days 01:13:07.219000,0 days 01:13:38.724000,0 days 01:14:23.340000,271.0,264.0,253.0,314.0,False,MEDIUM,11.0,True,RB,0 days 01:12:39.826000,2024-04-21 07:20:58.499,1,9.0,False,,False,True,103.487
0 days 01:16:06.428000,RIC,3,0 days 00:01:43.115000,12.0,1.0,,,0 days 00:00:27.577000,0 days 00:00:31.201000,0 days 00:00:44.337000,0 days 01:14:50.917000,0 days 01:15:22.118000,0 days 01:16:06.455000,272.0,262.0,253.0,311.0,False,MEDIUM,12.0,True,RB,0 days 01:14:23.313000,2024-04-21 07:22:41.986,1,7.0,False,,False,True,103.115
0 days 01:17:49.444000,RIC,3,0 days 00:01:43.016000,13.0,1.0,,,0 days 00:00:27.628000,0 days 00:00:31.199000,0 days 00:00:44.189000,0 days 01:16:34.083000,0 days 01:17:05.282000,0 days 01:17:49.471000,271.0,264.0,254.0,311.0,False,MEDIUM,13.0,True,RB,0 days 01:16:06.428000,2024-04-21 07:24:25.101,1,7.0,False,,False,True,103.016
0 days 01:23:18.497000,RIC,3,0 days 00:01:40.994000,16.0,2.0,,,0 days 00:00:26.682000,0 days 00:00:30.497000,0 days 00:00:43.815000,0 days 01:22:04.212000,0 days 01:22:34.709000,0 days 01:23:18.524000,272.0,267.0,254.0,314.0,True,MEDIUM,2.0,True,RB,0 days 01:21:37.503000,2024-04-21 07:29:56.176,1,17.0,False,,False,True,100.994
0 days 01:24:59.574000,RIC,3,0 days 00:01:41.077000,17.0,2.0,,,0 days 00:00:26.947000,0 days 00:00:30.664000,0 days 00:00:43.466000,0 days 01:23:45.471000,0 days 01:24:16.135000,0 days 01:24:59.601000,273.0,267.0,255.0,333.0,False,MEDIUM,3.0,True,RB,0 days 01:23:18.497000,2024-04-21 07:31:37.170,1,16.0,False,,False,True,101.077
0 days 01:26:41.116000,RIC,3,0 days 00:01:41.542000,18.0,2.0,,,0 days 00:00:27.188000,0 days 00:00:30.487000,0 days 00:00:43.867000,0 days 01:25:26.789000,0 days 01:25:57.276000,0 days 01:26:41.143000,267.0,266.0,259.0,332.0,False,MEDIUM,4.0,True,RB,0 days 01:24:59.574000,2024-04-21 07:33:18.247,1,15.0,False,,False,True,101.542
0 days 01:28:23.071000,RIC,3,0 days 00:01:41.955000,19.0,2.0,,,0 days 00:00:27.157000,0 days 00:00:31.044000,0 days 00:00:43.754000,0 days 01:27:08.300000,0 days 01:27:39.344000,0 days 01:28:23.098000,266.0,268.0,254.0,333.0,False,MEDIUM,5.0,True,RB,0 days 01:26:41.116000,2024-04-21 07:34:59.789,1,14.0,False,,False,True,101.955
